cell_id,race,gender,age_group,state,state_cd,education_level,old_N,past_vote,prob,expected_N,N,prob_raked,age
56744,Black,Female,28-32,MD,MD-2,Post-grad,996.5407,Did not vote,0.1770449266731116,176.43247515827133,433.22617400153274,0.3868350575004157,29
50426,White,Male,23-27,GA,GA-12,4-year,2233.1243,Did not vote,0.1079206292811928,241.00017971912325,553.4781310097659,0.2466168562165303,26
320481,White,Female,73-77,FL,FL-9,Post-grad,1564.8439558776615,Democratic,0.6276563768089345,982.1842876175332,726.8876354312415,0.5174977246243002,75
94695,White,Female,33-37,OK,OK-4,Some college,4907.808399999997,Republican,0.3542614950887589,1738.6475413931687,1386.1387062135589,0.2536195436884714,37
108835,White,Male,33-37,NV,NV-4,Some college,2571.031599999998,Democratic,0.5096210893706157,1310.251924798276,899.3025029677722,0.3356963812017298,33
250641,White,Male,58-62,OK,OK-5,No HS,1404.6209999999996,Democratic,0.1950685704891239,273.9974105490037,131.53357063264903,0.1060196101719062,59
100507,Hispanic,Male,33-37,NJ,NJ-1,4-year,340.8658,Democratic,0.4993394107682078,170.20772772303377,146.0366978640129,0.4199943285973314,34
345352,White,Female,78-82,NY,NY-20,HS grad,3410.203200000003,Did not vote,0.1068079277444454,364.2367369794771,863.5606954756302,0.2950987791000479,80
243577,Hispanic,Male,58-62,AZ,AZ-9,No HS,1192.4998999999998,Did not vote,0.2102738373747411,250.75153004199507,549.6341119765162,0.5493040394708865,62
192686,White,Male,48-52,LA,LA-3,HS grad,5784.853000000001,Republican,0.6601326302935432,3818.770226751494,2846.435090352195,0.4878779176270968,48
305805,White,Male,68-72,IN,IN-5,4-year,3506.473199999998,Did not vote,0.0227744943222468,79.85815398451079,291.8343256822166,0.0905797954842139,70
14395,Asian,Male,18-22,IN,IN-4,Some college,1178.128,Did not vote,0.2947973596613998,347.3090237431656,837.5988079228082,0.6864255057179888,20
78176,White,Male,28-32,IN,IN-7,2-year,621.6156000000001,Did not vote,0.1478191457946988,91.8866870046592,343.62185054514447,0.4670135447892282,31
142241,Black,Female,43-47,TX,TX-5,Some college,1204.3931400395031,Democratic,0.5800449958902945,698.6022139645124,482.4879920520232,0.3911951547026418,44
65697,White,Female,28-32,CA,CA-7,Post-grad,1082.5821135189572,Democratic,0.6464776899160324,699.8651838921513,626.6996676329321,0.5174250564693781,31
249466,White,Male,58-62,AZ,AZ-1,4-year,7687.163000000009,Republican,0.5476384699387263,4209.786183489594,4443.012207309556,0.5719140506304817,60
320883,White,Female,73-77,CT,CT-1,Some college,2337.456299999997,Democratic,0.6716521435378493,1569.957534321048,895.7916765413643,0.4562995949797146,74
128387,Hispanic,Male,38-42,NV,NV-3,2-year,418.1624,Democratic,0.5270733191100574,220.40224409502747,154.54487515808464,0.369745774712703,38
101225,Hispanic,Male,33-37,FL,FL-22,No HS,532.6629220293968,Democratic,0.3130122258929337,166.73000687505572,58.469849300184464,0.0975943172538781,33
356352,White,Male,78-82,NC,NC-11,2-year,725.5831484182658,Republican,0.6390777682135896,463.70405914453505,478.16203904337954,0.6780961393003861,80
135837,White,Male,38-42,OH,OH-2,HS grad,7911.906215897364,Did not vote,0.1943428527642934,1537.6224248010396,4080.6058241537658,0.487049444326381,38
150782,White,Female,43-47,MA,MA-4,Post-grad,5722.744500000011,Democratic,0.7748966550426525,4434.535570713745,3642.935352484042,0.6414021405291982,45
106959,White,Male,33-37,ID,ID-1,4-year,5645.487300000001,Republican,0.5493456443266738,3101.323858356554,2755.5880163495867,0.4689485021299974,35
319580,White,Female,73-77,CT,CT-3,HS grad,4472.4445000000005,Did not vote,0.1129794163107143,505.2941690920645,1217.2918157331148,0.314684718477927,74
179569,White,Female,48-52,WV,WV-1,Post-grad,2306.5164,Democratic,0.3441376660158369,793.7591705232504,481.83232494076657,0.1950483108565661,51
250972,White,Male,58-62,MN,MN-3,Post-grad,3919.5863999999992,Democratic,0.6376236039918677,2499.22080652551,2210.104931800158,0.5622953604276932,59
271740,Hispanic,Male,63-67,FL,FL-14,HS grad,780.9388514923473,Republican,0.3479801163870407,271.75119243346893,294.27914964880836,0.4431397590830679,63
101161,Hispanic,Male,33-37,CA,CA-24,No HS,960.2336006681876,Democratic,0.3709222880326533,356.17204420567725,179.828376031298,0.1580045562163536,35
134979,White,Male,38-42,OK,OK-5,2-year,1685.0104999999996,Republican,0.4957554025080574,835.3530586578029,739.9898018611426,0.4309381910970777,39
291504,White,Female,68-72,CT,CT-2,2-year,1863.6898999999996,Republican,0.3456103068934899,644.1104382932974,580.2542155924668,0.3451106686913862,70
107675,White,Male,33-37,WA,WA-2,HS grad,4261.492400000004,Republican,0.3154191838910138,1344.1564549657592,1027.6629953749616,0.2188426464440901,34
264505,White,Female,63-67,PA,PA-12,HS grad,7485.435300000015,Republican,0.3881641242288153,2905.5774376959653,2779.6560788012116,0.4086104672429131,66
334144,White,Male,73-77,IN,IN-1,Some college,1932.7743,Republican,0.5358833187211931,1035.741506223031,765.0308386868736,0.4664669780780373,75
201805,Hispanic,Female,53-57,TX,TX-18,Some college,538.0725337387229,Democratic,0.6440433393852268,346.5420314605572,208.52123456907785,0.4432373829677862,57
249095,White,Male,58-62,CO,CO-4,2-year,1541.6383000000008,Did not vote,0.0522972356343348,80.62342143801547,138.7947915758874,0.0884030758886631,62
265812,White,Female,63-67,PA,PA-14,Some college,5214.725799999996,Did not vote,0.0714418571618005,372.549695741556,1010.9609065648842,0.2175459378041089,67
285369,Hispanic,Female,68-72,CA,CA-36,4-year,523.2440702306301,Republican,0.2311633962882252,120.95487636218708,83.62682185884503,0.1871982727601452,72
121048,White,Female,38-42,FL,FL-13,4-year,3849.153685318914,Republican,0.2647348416934436,1019.0050915366376,1343.5020676810543,0.3627516988151144,42
15531,Black,Male,18-22,GA,GA-8,HS grad,5043.054599999999,Did not vote,0.4085515566189137,2060.3478069441726,3783.001501195928,0.66084355046859,21
121527,White,Female,38-42,ID,ID-1,HS grad,4780.003099999999,Did not vote,0.1980332048374945,946.5993330261588,2866.401908799972,0.5330056399441992,40
221356,White,Male,53-57,MA,MA-9,HS grad,6832.613300000003,Democratic,0.3087740750156814,2109.7338516473433,1613.1197021453318,0.2352106297580925,56
249825,White,Male,58-62,TX,TX-2,4-year,3899.577325729989,Republican,0.6288063736285886,2452.0790768765437,2374.646927965775,0.6105498209938939,59
107263,White,Male,33-37,AL,AL-4,HS grad,5074.6381,Did not vote,0.482775942717125,2449.91319267574,3612.0650009327705,0.6546440792974588,35
206942,White,Female,53-57,CO,CO-1,HS grad,876.7385,Did not vote,0.2066070659516019,181.14036909180857,381.6676622579553,0.4528133259507568,56
52345,White,Male,23-27,NY,NY-9,Some college,1159.959300000001,Other,0.023888295183392,27.709450159120863,98.4044281738683,0.0746377605710168,24
249857,White,Male,58-62,VA,VA-10,4-year,4386.115599999998,Republican,0.5009279469413407,2197.127882555386,2825.0997337664908,0.613252066269507,61
172669,Hispanic,Female,48-52,NC,NC-14,Post-grad,102.75705938870308,Democratic,0.621664469413906,63.880412803411325,44.94542882173223,0.4290031248230194,52
59443,Hispanic,Female,28-32,OK,OK-2,Post-grad,100.1448,Republican,0.3623652067677535,36.288991158715326,29.202734756965523,0.2637665614342569,31
85455,Black,Female,33-37,NJ,NJ-2,Some college,792.6926,Did not vote,0.2892478641011619,229.2846414387967,560.942717842724,0.6149908203750449,35
249798,White,Male,58-62,SC,SC-2,4-year,3824.1169999999984,Did not vote,0.0496805732271961,189.98432464786555,521.2140967755796,0.1372449952015796,59
149829,White,Female,43-47,FL,FL-20,HS grad,891.9298360698652,Did not vote,0.2809922317133927,250.625355169032,583.0449349669881,0.5725597875564996,47
64551,White,Female,28-32,MS,MS-3,4-year,2601.134100000001,Republican,0.7175274948398802,1866.3852345155872,1569.2967458991693,0.5603564742320832,31
357786,White,Male,78-82,TX,TX-15,No HS,286.908472719151,Republican,0.6149989444803154,176.44840788473724,50.73387291214368,0.2472616625228089,79
235827,White,Female,58-62,NC,NC-5,HS grad,6509.47428996891,Democratic,0.248993230293015,1620.8150309686891,1018.6883790470644,0.1594941083871557,59
346524,White,Female,78-82,IL,IL-7,Some college,527.9017,Did not vote,0.1112403157774118,58.72395180743253,129.37565515950428,0.2982279480515468,79
129468,Hispanic,Male,38-42,CA,CA-33,No HS,2321.094814437431,Democratic,0.3860676180897467,896.0995463703216,491.26862060327414,0.1983195166914805,40
149213,White,Female,43-47,TN,TN-3,2-year,2473.3678,Did not vote,0.1644995955336557,406.8680027059679,1223.4609278343148,0.4568369451997848,45
307733,White,Male,68-72,SC,SC-4,Some college,2824.144699999999,Republican,0.6618483831846488,1869.1556035744943,1539.9228758894396,0.6281352407690616,72
164583,White,Male,43-47,MN,MN-5,No HS,650.7787,Did not vote,0.2839983803602905,184.82009677297535,438.24279010905326,0.6189218326088285,46
235348,White,Female,58-62,MI,MI-1,4-year,4330.340700000006,Republican,0.5360313906193921,2321.198547276755,2570.3209017069653,0.5754313661422282,59
73691,Hispanic,Male,28-32,CA,CA-47,Some college,1143.988392968592,Democratic,0.5721017941491305,654.4778121031121,446.8525161028942,0.3681622128480922,32
135949,White,Male,38-42,WA,WA-3,HS grad,5036.013199999998,Democratic,0.4273802402987271,2152.2925315635607,1509.7010298235105,0.2896562896310916,41
36663,White,Female,23-27,MN,MN-4,4-year,8154.222600000004,Did not vote,0.0763112354186514,622.2588004846882,2268.520858348677,0.2633161351682282,23
59935,Hispanic,Female,28-32,TX,TX-21,Some college,2552.1643597328543,Democratic,0.408489795926845,1042.5330984790407,728.7355755834812,0.2728990427990093,29
1077,Asian,Female,18-22,OR,OR-4,HS grad,389.4649,Did not vote,0.5064274291984973,197.2357080700498,353.0326613564131,0.7921258049533018,22
12190,White,Female,18-22,FL,FL-22,Some college,3227.868022861022,Republican,0.2319133582478873,748.5857131626678,1096.14467590735,0.3428884333105609,22
369106,White,Female,83+,TX,TX-24,4-year,1427.96434065351,Republican,0.4409599921540585,629.675144450847,787.9636325858734,0.5730910362222829,88
70324,Black,Male,28-32,GA,GA-1,No HS,923.2110999999992,Did not vote,0.5218500942296861,481.7777995288917,815.3778869998843,0.7778365746711565,29
220439,White,Male,53-57,IL,IL-12,2-year,3151.313700000001,Republican,0.6295546601920662,1983.9242255621032,2221.442330547956,0.6900085525002356,56
279897,White,Male,63-67,OR,OR-2,Some college,6227.8964,Democratic,0.397491336133882,2475.5348613393935,1364.3144065962656,0.2369788554964131,64
177709,White,Female,48-52,OH,OH-9,2-year,2577.3271404666416,Did not vote,0.1281226164324329,330.2138966389066,789.3143632300905,0.2905897771944484,52
44371,Hispanic,Male,23-27,CA,CA-20,HS grad,5834.640548519888,Did not vote,0.3681018633460985,2147.7420578648735,4854.573283087029,0.7749309866391273,23
237173,White,Female,58-62,NY,NY-2,Some college,3721.1165000000015,Did not vote,0.0987217153829854,367.3550040199309,978.592331512566,0.2724178497047519,61
192851,White,Male,48-52,PA,PA-9,HS grad,9632.468599999997,Republican,0.615222973771338,5926.115976851035,4885.045322165364,0.4911836991206197,48
238832,Asian,Male,58-62,PA,PA-7,No HS,31.0,Democratic,0.3788395228387495,11.744025208001236,5.9700631490125335,0.2053334112199983,59
252056,Asian,Female,63-67,CA,CA-31,4-year,1551.80158822961,Democratic,0.5925899567492623,919.5820360524212,665.353389588237,0.505929969609548,63
368591,White,Female,83+,NY,NY-8,2-year,700.8869000000001,Republican,0.4919448871419067,344.7977269197409,202.97244219264175,0.3803107234544186,88
179996,White,Female,48-52,WI,WI-1,Some college,3464.186799999999,Did not vote,0.1248074094836346,432.3561804754018,1096.3250730461025,0.3129625621045482,52
101092,Hispanic,Male,33-37,VA,VA-10,HS grad,865.2618,Did not vote,0.1575389321779252,136.31242002634954,356.3858105334185,0.3900338412847058,34
208401,White,Female,53-57,MS,MS-1,Some college,2620.8956999999996,Did not vote,0.160679898523623,421.1252551169999,886.4112877722804,0.3474284225137306,54
21089,Other/Multi,Male,18-22,FL,FL-26,HS grad,349.4029791549214,Did not vote,0.3552188306835333,124.11451769275416,201.1451842051924,0.5589362798604963,21
307686,White,Male,68-72,OH,OH-10,Some college,3821.22224840425,Republican,0.6066153588071811,2318.012105297727,2043.3790097036117,0.623961110285754,70
36455,White,Female,23-27,AL,AL-6,4-year,5249.8214000000025,Republican,0.4159737418744638,2183.7878519306373,2379.344805764074,0.4490345659648325,27
277579,White,Male,63-67,LA,LA-4,2-year,819.4090999999999,Republican,0.8633521471650146,707.438605891552,639.0910816290736,0.8287615613221413,63
192681,White,Male,48-52,KY,KY-4,HS grad,6840.614099999995,Did not vote,0.3782211887011722,2587.2651963479975,4119.803573200697,0.5927977917156192,52
120937,White,Female,38-42,WA,WA-10,2-year,2632.111500000003,Democratic,0.6601904343726209,1737.6948345021729,1008.2940637006902,0.371050971368545,41
148988,White,Female,43-47,GA,GA-9,2-year,1655.4398999999996,Did not vote,0.1325811538474864,219.48013206716743,462.8510999415443,0.2726902864003306,45
292269,White,Female,68-72,VA,VA-9,4-year,3328.274599999999,Did not vote,0.0300555689371798,100.03318668216453,344.84916794699694,0.1146692310892431,69
100754,Hispanic,Male,33-37,CA,CA-5,HS grad,3181.7837488307637,Democratic,0.2888718983319983,919.1279116066448,919.1045486794698,0.268353315534311,37
293898,White,Female,68-72,OH,OH-12,Some college,4230.794694342209,Democratic,0.5058425429510555,2140.115946889897,1378.0876154847724,0.3863409922822229,69
24440,White,Male,18-22,CA,CA-37,Some college,2452.5658781735674,Did not vote,0.1560832756156791,382.80451592857514,1320.413964619946,0.4850662378598215,19
257949,Hispanic,Female,63-67,CA,CA-33,No HS,2217.5922879642703,Democratic,0.5208658838146245,1155.068167011005,582.1293102267803,0.3176420397170766,65
289746,Other/Multi,Female,68-72,CA,CA-18,HS grad,41.88035546258524,Republican,0.3090195847399103,12.941850053807926,6.546434996237316,0.2254458148503169,68
51693,White,Male,23-27,CO,CO-8,Post-grad,496.6988,Republican,0.2169660637095611,107.76678348526258,133.10970068415946,0.2611539254098872,27
132576,Other/Multi,Male,38-42,CO,CO-2,4-year,784.8994000000001,Did not vote,0.104005898331586,81.63416719692289,181.19724464857177,0.2336651080634759,39
50381,White,Male,23-27,CO,CO-1,4-year,11670.759800000003,Did not vote,0.0999754701365603,1166.7896978558688,3245.134316229916,0.2692701501729849,27
235308,White,Female,58-62,IN,IN-5,4-year,5963.750599999998,Republican,0.5255072484349529,3133.994168158298,3267.456093831443,0.5451085862237757,60
166699,Asian,Female,48-52,MD,MD-8,HS grad,213.54179999999997,Did not vote,0.3016261241529089,64.40978547863563,140.31276132529584,0.5920628497977435,48
206984,White,Female,53-57,GA,GA-1,HS grad,3422.878700000003,Republican,0.6296084455989368,2155.0733377807114,1715.999187588416,0.504790971205733,55
57120,Black,Female,28-32,IL,IL-9,Some college,729.9123999999999,Did not vote,0.2484417382747725,181.34070544431103,543.0385886983726,0.6509958106547354,29
64317,White,Female,28-32,WI,WI-7,2-year,2681.7928000000006,Republican,0.4465067665681853,1197.4386317338403,1051.609090747911,0.3577844740495628,29
12275,White,Female,18-22,MA,MA-8,Some college,4196.339000000007,Other,0.0165311429683981,69.37027995286488,84.92584309416054,0.0198812318925743,21
94199,White,Female,33-37,NJ,NJ-11,Post-grad,4666.3698,Did not vote,0.1140646333973524,532.267760533477,1288.1552781220155,0.2635945094222547,33
178438,White,Female,48-52,KY,KY-5,HS grad,7811.672900000002,Republican,0.4682584230015185,3657.881633157699,2678.9356530526225,0.3279004313873,49
292509,White,Female,68-72,MN,MN-7,HS grad,6544.08309999999,Did not vote,0.0706604900965489,462.4081190785426,1284.03872001349,0.2193962564481884,69
220889,White,Male,53-57,IN,IN-2,4-year,3152.4066,Republican,0.4794531963831767,1511.431420669422,1844.967398940411,0.5722734603548653,53
135176,White,Male,38-42,CO,CO-7,4-year,7524.252399999999,Republican,0.2721664789445867,2047.849282398356,1890.2595173340696,0.2473007662313972,40
345431,White,Female,78-82,TX,TX-12,HS grad,2163.630198055201,Republican,0.5199514556474503,1124.982670961583,1024.3383897608076,0.5399944282928768,80
236136,White,Female,58-62,GA,GA-10,No HS,1253.2881,Did not vote,0.248614183132024,311.58519721058644,519.3994199606524,0.4292893014534027,58
332512,White,Male,73-77,NJ,NJ-7,4-year,2930.7052999999996,Republican,0.5608978335419841,1643.8262535200104,1552.5102614732214,0.5555080794064275,75
165022,White,Male,43-47,MO,MO-1,Post-grad,2032.4149055633216,Did not vote,0.055265399962168,112.32222264502904,575.5830559896854,0.2794620623033491,43
78463,White,Male,28-32,AZ,AZ-1,4-year,8990.8578,Republican,0.3566950693472102,3206.9946464619056,3384.665097455266,0.3585883540999119,32
15753,Black,Male,18-22,SC,SC-7,HS grad,3143.509599999999,Did not vote,0.3377052422783912,1061.5796710724485,2430.046602178784,0.6537163966527023,22
237033,White,Female,58-62,IL,IL-15,Some college,6201.986899999992,Republican,0.702153800353321,4354.748671576506,3673.6204133177584,0.6087354510937327,61
36573,White,Female,23-27,GA,GA-5,4-year,6584.0719,Democratic,0.7014144825692439,4618.163384937198,3942.147229232158,0.5699080360007667,23
92274,White,Female,33-37,CA,CA-7,2-year,841.1434410431714,Democratic,0.525152128114732,441.7282681135701,371.94895057957285,0.3987327356629622,35
165526,White,Male,43-47,NY,NY-24,Some college,3593.9804000000004,Democratic,0.3654022230511643,1313.248427762313,774.3684786806156,0.2075733808648356,43
179149,White,Female,48-52,AZ,AZ-1,Post-grad,3990.169000000003,Democratic,0.5526476165939177,2205.1573876569378,1625.397150850697,0.3839030850503024,51
192867,White,Male,48-52,TN,TN-6,HS grad,6420.874300000006,Democratic,0.2407645371340656,1545.9188288355194,621.8809660207928,0.0954318299561851,50
50428,White,Male,23-27,GA,GA-14,4-year,2547.7173000000007,Republican,0.4581485374747253,1167.2329548940563,1231.8705966991176,0.4745726627460917,24
112767,Black,Female,38-42,AL,AL-6,No HS,516.0887,Democratic,0.2973765151342836,153.47265910618276,73.91414177534793,0.1300598348497152,40
198547,Black,Female,53-57,FL,FL-26,Post-grad,709.5592279170488,Democratic,0.7914771829923724,561.5999388780285,437.48271805831905,0.628380123377954,54
358366,White,Male,78-82,CO,CO-4,Some college,1358.4042000000006,Republican,0.5866349558597467,796.8873879066948,940.7406931883978,0.6750161036285751,78
237132,White,Female,58-62,NC,NC-5,Some college,4598.257390619294,Republican,0.5392249566730456,2479.4951422282006,2476.123554041342,0.5463371348916443,60
321493,Asian,Male,73-77,TX,TX-4,2-year,89.87637443240313,Democratic,0.3500714710219186,31.46315460766812,21.201086273216273,0.2555622656948163,74
250975,White,Male,58-62,MN,MN-6,Post-grad,1916.8338999999996,Democratic,0.4671736075116369,895.4942080636001,742.9208114439211,0.3852990113751309,62
192274,White,Male,48-52,MI,MI-1,4-year,3674.965900000004,Did not vote,0.0460906471929014,169.38155674284366,447.4480795843571,0.1180495400606056,51
55491,Black,Female,28-32,MD,MD-4,4-year,3877.183899999998,Did not vote,0.1522411271429544,590.2668470765155,1769.078520890676,0.4177292946176396,32
220872,White,Male,53-57,IL,IL-10,4-year,5489.715399999999,Republican,0.3658970108635068,2008.6704553513605,2476.9593877139773,0.4452219972007349,57
202020,Native American,Female,53-57,OK,OK-2,2-year,286.4613,Republican,0.5612490204419233,160.7761240195199,107.95829948979052,0.4127116448234437,57
193180,White,Male,48-52,NC,NC-10,No HS,1464.7407634396525,Republican,0.4666303445967873,683.4924871888064,607.804940811191,0.3972007918591142,52
150840,White,Female,43-47,NC,NC-3,Post-grad,1632.8175281652923,Republican,0.447022728966553,729.9065473448705,569.2038560196047,0.3408373795269579,47
165141,White,Male,43-47,PA,PA-7,Post-grad,2219.737,Did not vote,0.057390371118024,127.3915302144093,315.3319464329591,0.1414792588156264,46
98424,Black,Male,33-37,OK,OK-1,HS grad,620.0778,Did not vote,0.4141086752794096,256.77959632817067,484.1020519187276,0.6948791448090539,35
164024,White,Male,43-47,FL,FL-13,HS grad,3348.1713104607607,Democratic,0.3746444541632485,1254.3738130526203,521.8089997232636,0.1527966814087089,43
57356,Black,Female,28-32,TX,TX-5,Some college,1958.622659974576,Did not vote,0.3540408925752593,693.4325147555274,1429.1965830527413,0.6719895452076101,31
265818,White,Female,63-67,PA,PA-4,Some college,3182.7562,Republican,0.4041410302875239,1286.2823698220045,1167.4546880188034,0.3942241744676611,64
52285,White,Male,23-27,NC,NC-13,Some college,3066.6503507059356,Democratic,0.4063236996057003,1246.0527158959542,776.9169995029222,0.2491733205034373,25
23848,White,Male,18-22,MA,MA-5,No HS,1212.7128,Democratic,0.3104507607892166,376.48761137882104,267.73975096427364,0.2126924663941788,18
135242,White,Male,38-42,IL,IL-17,4-year,3341.309499999996,Republican,0.2559293409656267,855.1391382971868,783.5617655363023,0.2288337908267671,42
214603,Hispanic,Male,53-57,IL,IL-16,HS grad,596.0267,Did not vote,0.267876388024862,159.66147956237802,269.62718731309445,0.5006129174335427,55
135334,White,Male,38-42,NC,NC-13,4-year,4299.018361110962,Republican,0.3203364186435085,1377.1321454809713,1784.543342999937,0.444727615212971,42
79988,White,Male,28-32,MT,MT-2,Post-grad,1157.446,Democratic,0.5108839104007715,591.3205385577313,472.68768156140993,0.3763775303418514,28
178280,White,Female,48-52,AZ,AZ-2,HS grad,2248.998899999999,Did not vote,0.196514702139961,441.9613489465999,1168.327940958353,0.4803601987296227,51
106137,Other/Multi,Male,33-37,MA,MA-5,Some college,264.2931,Democratic,0.5150269938478316,136.11808078772432,97.39530183441444,0.3651720638784989,37
332852,White,Male,73-77,KY,KY-1,HS grad,5098.577000000006,Republican,0.5536238322300879,2822.693737660188,3061.776316690711,0.6662409869486027,75
321559,Asian,Male,73-77,CA,CA-30,4-year,837.8914336047806,Did not vote,0.0501061764819448,41.983536044910934,147.90073675104156,0.2098641556266781,76
156172,Black,Male,43-47,IL,IL-1,Some college,2248.129900000001,Did not vote,0.239524101282746,538.4812938643698,1071.5024064921406,0.4654069679821716,47
94698,White,Female,33-37,OR,OR-2,Some college,3386.7658000000006,Republican,0.3333104009695531,1128.8442667879694,1098.691657541937,0.2887197958047447,37
243206,Hispanic,Male,58-62,CT,CT-4,HS grad,914.7515999999998,Did not vote,0.1521376551780349,139.16816349435572,290.3817655066096,0.3680672539318753,59
11628,White,Female,18-22,PA,PA-8,No HS,1630.4966,Republican,0.1858028807891901,302.9509653969798,223.8780861934856,0.1078027593391298,18
149172,White,Female,43-47,OH,OH-9,2-year,2401.9914875263207,Democratic,0.5181637904913956,1244.625013904704,709.1174817733635,0.2819200293053195,47
99477,Black,Male,33-37,FL,FL-11,Some college,506.25047012683774,Republican,0.2627718466775074,133.0283709165855,144.77137426823407,0.2561969018393352,35
321015,White,Female,73-77,MN,MN-3,Some college,2993.1861999999983,Democratic,0.5907992308787173,1768.3721048367895,1408.5617446014876,0.4982906668002737,77
5342,Hispanic,Female,18-22,KS,KS-2,HS grad,1492.3853,Did not vote,0.4111507596518386,613.5953497882371,1305.5883318683914,0.757657407581268,21
177941,White,Female,48-52,FL,FL-4,4-year,2893.728709435581,Republican,0.6258669156821773,1811.0890621954147,1719.6905844960163,0.5853979907928974,51
247557,Other/Multi,Male,58-62,NV,NV-2,HS grad,268.314,Republican,0.4890614261627409,131.2220274994297,82.56367709488599,0.3549146969231198,60
150056,White,Female,43-47,PA,PA-11,HS grad,4280.066899999998,Did not vote,0.1939658462515739,830.1867982718505,2000.8780808547656,0.4463293640682574,47
23892,White,Male,18-22,MS,MS-1,No HS,2467.140800000001,Did not vote,0.5020101325122371,1238.529679934347,2179.109604686208,0.7385515997112372,20
361621,Black,Female,83+,LA,LA-3,HS grad,411.0314,Democratic,0.5572197291824084,229.03480539346617,162.95039755473596,0.5223811078268383,91
196898,Black,Female,53-57,GA,GA-8,2-year,827.1044000000002,Did not vote,0.1712308931304202,141.62582512410034,302.86061037771924,0.4010904290595939,55
67020,Asian,Male,28-32,IL,IL-8,4-year,880.8324999999995,Republican,0.2339141833861307,206.03921493746392,148.55267714564522,0.1512997107748682,30
149910,White,Female,43-47,MA,MA-2,HS grad,2284.4171999999985,Other,0.054230403390737,123.88486626873802,404.7046478252868,0.1737194534126896,47
130443,Hispanic,Male,38-42,IN,IN-2,Some college,404.4477,Did not vote,0.1739924008074006,70.37082632403134,207.40821741892915,0.5164207257342889,42
23339,White,Male,18-22,FL,FL-4,HS grad,4682.396365004998,Did not vote,0.254809479224912,1193.1189792915447,2490.652724806764,0.4797051037042869,20
30094,Hispanic,Female,23-27,CA,CA-12,4-year,2285.567538439431,Did not vote,0.1451100148776962,331.6587395069254,1108.153599393711,0.459502197778232,25
279769,White,Male,63-67,MD,MD-4,Some college,595.1388999999998,Democratic,0.6706200492636949,399.11207843674106,291.22221836639955,0.5661515683424453,66
69778,Black,Male,28-32,AL,AL-2,HS grad,4191.145399999999,Democratic,0.3540452129764086,1483.854965758095,935.290477189304,0.2030326084134504,30
56384,Black,Female,28-32,NC,NC-4,No HS,196.81514652145876,Did not vote,0.5802933618199502,114.21052303202336,157.7832107504419,0.7143976707450072,31
157412,Hispanic,Male,43-47,CT,CT-5,HS grad,950.2401,Did not vote,0.2140888758937431,203.4358348381581,462.6358058827385,0.5029882735713546,45
251566,White,Male,58-62,TX,TX-20,Some college,954.6990794786038,Democratic,0.4774959700305337,455.8649630428935,240.31644253806533,0.2588390806215099,58
18014,Hispanic,Male,18-22,TX,TX-5,HS grad,4135.432573762845,Democratic,0.3193752152665551,1320.7546684658328,978.628577378387,0.2059471225182236,20
183281,Black,Male,48-52,TX,TX-35,4-year,201.66633679926812,Democratic,0.6879784251609126,138.74208879913067,114.03508218182624,0.5711855164184564,50
36442,White,Female,23-27,WI,WI-5,2-year,1122.6087999999995,Republican,0.4403728017922653,494.3663825726526,500.0299612742113,0.4367653267327183,25
11600,White,Female,18-22,OH,OH-8,No HS,1692.3911065329985,Did not vote,0.5244789261036247,887.6234701017521,1645.651664229798,0.7825314643842803,19
15747,Black,Male,18-22,SC,SC-1,HS grad,2315.6413,Democratic,0.4782923726692309,1107.5535716278623,637.4080169625421,0.2299972706811231,22
279443,White,Male,63-67,OH,OH-11,Post-grad,2553.67580964996,Democratic,0.6179832932264148,1578.1289866801133,1590.549031904708,0.6620159405923629,66
36221,White,Female,23-27,MI,MI-6,2-year,987.9973,Democratic,0.6054799429173644,598.2125488065102,483.2468421842635,0.4760197075509954,23
12417,White,Female,18-22,PA,PA-13,Some college,9006.271499999997,Did not vote,0.1720661715016151,1549.6746565091078,4194.97800198341,0.4420189425099075,19
135346,White,Male,38-42,NE,NE-2,4-year,5573.5063999999975,Republican,0.3349778337477794,1867.0011002513836,1829.3200266114225,0.329187470283783,42
284313,Black,Female,68-72,NC,NC-5,Post-grad,251.4091033544494,Democratic,0.8913945327618121,224.10470021670557,186.8382084934732,0.8092776302065628,68
78666,White,Male,28-32,MN,MN-5,4-year,10714.6603,Republican,0.2183465832476678,2339.5094671644315,1928.3385696794517,0.1719410917401337,29
127185,Black,Male,38-42,SC,SC-6,No HS,1397.5843999999995,Democratic,0.3918944656105703,547.7055915836693,246.8691416278058,0.161930817051188,42
12223,White,Female,18-22,IA,IA-4,Some college,13202.938200000011,Democratic,0.4502361969117839,5944.440683229319,3315.0974786229326,0.2322155316334017,20
136468,White,Male,38-42,CA,CA-50,Post-grad,3567.979607435868,Democratic,0.6970893991690089,2487.2007607947453,2536.138582879267,0.6652103026314563,39
183529,Black,Male,48-52,MI,MI-13,HS grad,3958.107,Did not vote,0.2103007586125825,832.392904769773,1865.9515698389655,0.4851617018045434,52
179758,White,Female,48-52,MA,MA-8,Some college,1872.6838999999995,Democratic,0.4231406514549699,792.4086854152334,705.4284838757696,0.3709317097917485,49
