draw,party,share
138,Other - Left,0.12857508225835232
138,V: Venstre,0.11438395337704843
138,F: SF - Socialistisk Folkeparti,0.09946672821511798
138,Other - Right,0.0850353277244903
138,M: Moderaterne,0.10040655631527431
138,I: Liberal Alliance,0.08717218548920376
138,Æ: Danmarksdemokraterne,0.06283601166470577
138,Other,0.025126540655584756
139,Did not vote,0.0415817584979156
139,A: Socialdemokratiet,0.22372363052584024
139,Other - Left,0.1408876473079158
139,V: Venstre,0.12330413023151654
139,F: SF - Socialistisk Folkeparti,0.11026954583962571
139,Other - Right,0.10180016626139891
139,M: Moderaterne,0.09868795742394436
139,I: Liberal Alliance,0.06916087385555637
139,Æ: Danmarksdemokraterne,0.06293838252131675
139,Other,0.02764590753497369
140,Did not vote,0.04284617163446622
140,A: Socialdemokratiet,0.2230659611656706
140,Other - Left,0.12645685330747497
140,V: Venstre,0.12095585820694153
140,F: SF - Socialistisk Folkeparti,0.1191381011160818
140,Other - Right,0.09747256770690958
140,M: Moderaterne,0.10867153899528204
140,I: Liberal Alliance,0.0660467363954793
140,Æ: Danmarksdemokraterne,0.06884126746112815
140,Other,0.026504944010572077
141,Did not vote,0.03899957674263565
141,A: Socialdemokratiet,0.2184147937042299
141,Other - Left,0.12997705081425756
141,V: Venstre,0.12783250013246214
141,F: SF - Socialistisk Folkeparti,0.1101397600030043
141,Other - Right,0.11244563005968668
141,M: Moderaterne,0.10468136659807366
141,I: Liberal Alliance,0.062039915374956726
141,Æ: Danmarksdemokraterne,0.07144618007497167
141,Other,0.02402322649572789
142,Did not vote,0.04394778096219787
142,A: Socialdemokratiet,0.22501859359163506
142,Other - Left,0.13528150815978307
142,V: Venstre,0.12967638593374
142,F: SF - Socialistisk Folkeparti,0.10744342590557332
142,Other - Right,0.09025248803266657
142,M: Moderaterne,0.08424947040404675
142,I: Liberal Alliance,0.08052541954556944
142,Æ: Danmarksdemokraterne,0.07101022263406485
142,Other,0.03259470483072844
143,Did not vote,0.04387127405718418
143,A: Socialdemokratiet,0.2440361415884917
143,Other - Left,0.1218858165818925
143,V: Venstre,0.12908423949651868
143,F: SF - Socialistisk Folkeparti,0.09654907461227545
143,Other - Right,0.10349572152454511
143,M: Moderaterne,0.08087457616403594
143,I: Liberal Alliance,0.07697881321602187
143,Æ: Danmarksdemokraterne,0.06660298904241954
143,Other,0.036621353716619044
144,Did not vote,0.03688652400573164
144,A: Socialdemokratiet,0.2296020885850009
144,Other - Left,0.14758991906641583
144,V: Venstre,0.12278652995696554
144,F: SF - Socialistisk Folkeparti,0.09286975455145824
144,Other - Right,0.09965313951911221
144,M: Moderaterne,0.11507528148404673
144,I: Liberal Alliance,0.06181020809808493
144,Æ: Danmarksdemokraterne,0.06947740381535135
144,Other,0.02424915091783996
145,Did not vote,0.043179484124278585
145,A: Socialdemokratiet,0.20358622831383635
145,Other - Left,0.13665157534751532
145,V: Venstre,0.13657301436727065
145,F: SF - Socialistisk Folkeparti,0.09665033823188651
145,Other - Right,0.1089551063267766
145,M: Moderaterne,0.11125430565788058
145,I: Liberal Alliance,0.07653868494207258
145,Æ: Danmarksdemokraterne,0.0571018921960986
145,Other,0.029509370492389546
146,Did not vote,0.04074836531492223
146,A: Socialdemokratiet,0.2197050848181792
146,Other - Left,0.1311621205944126
146,V: Venstre,0.1180406322192482
146,F: SF - Socialistisk Folkeparti,0.09467007674170898
146,Other - Right,0.11425391966310473
146,M: Moderaterne,0.10164898528862247
146,I: Liberal Alliance,0.07778903719742339
146,Æ: Danmarksdemokraterne,0.07823713344930222
146,Other,0.023744644713083348
147,Did not vote,0.04108446283149622
147,A: Socialdemokratiet,0.24910736907146278
147,Other - Left,0.13669531249275843
147,V: Venstre,0.12030325418140707
147,F: SF - Socialistisk Folkeparti,0.0948800541114034
147,Other - Right,0.10645285647948877
147,M: Moderaterne,0.09208469778031905
147,I: Liberal Alliance,0.06857964261358909
147,Æ: Danmarksdemokraterne,0.06349053005564681
147,Other,0.027321820382433186
148,Did not vote,0.047674095491060754
148,A: Socialdemokratiet,0.2745374435002698
148,Other - Left,0.13251327544409292
148,V: Venstre,0.10940544769391007
148,F: SF - Socialistisk Folkeparti,0.11474828480014584
148,Other - Right,0.08590090297349665
148,M: Moderaterne,0.07559175346657773
148,I: Liberal Alliance,0.06839876647565993
148,Æ: Danmarksdemokraterne,0.06166605304373366
148,Other,0.029563977111055868
149,Did not vote,0.04476433626772411
149,A: Socialdemokratiet,0.22949961036297234
149,Other - Left,0.13528474940788715
149,V: Venstre,0.11339457230442077
149,F: SF - Socialistisk Folkeparti,0.11461420162837173
149,Other - Right,0.09544074935902724
149,M: Moderaterne,0.10461910201686024
149,I: Liberal Alliance,0.07537669339986429
149,Æ: Danmarksdemokraterne,0.06279247837525105
149,Other,0.024213506877629295
150,Did not vote,0.046873775280520606
150,A: Socialdemokratiet,0.21363432786995298
150,Other - Left,0.12098797335147973
150,V: Venstre,0.12738406069170974
150,F: SF - Socialistisk Folkeparti,0.10472571549449501
150,Other - Right,0.11258732266968609
150,M: Moderaterne,0.1231732104444106
150,I: Liberal Alliance,0.05641053874710092
150,Æ: Danmarksdemokraterne,0.06838348299017838
150,Other,0.025839592460470587
151,Did not vote,0.04121924605942045
151,A: Socialdemokratiet,0.23862426864070954
151,Other - Left,0.14320887150302158
151,V: Venstre,0.14095829049639783
151,F: SF - Socialistisk Folkeparti,0.0987730790886529
151,Other - Right,0.09118158991810026
151,M: Moderaterne,0.08925647954416532
151,I: Liberal Alliance,0.06861103984581766
151,Æ: Danmarksdemokraterne,0.0640609488494882
151,Other,0.024106186054231198
152,Did not vote,0.04528907721529802
152,A: Socialdemokratiet,0.21672447710127857
152,Other - Left,0.12230432448657431
152,V: Venstre,0.11750713485179996
152,F: SF - Socialistisk Folkeparti,0.1081137863739132
152,Other - Right,0.107844982954952
152,M: Moderaterne,0.11878035138518417
152,I: Liberal Alliance,0.06323014875656725
152,Æ: Danmarksdemokraterne,0.07446728158345885
152,Other,0.025738435290980587
153,Did not vote,0.04186188119490312
153,A: Socialdemokratiet,0.2445223671235819
153,Other - Left,0.14523360461107368
153,V: Venstre,0.09675418685954099
153,F: SF - Socialistisk Folkeparti,0.10783095915562732
153,Other - Right,0.09619339156785074
153,M: Moderaterne,0.11350664692634996
153,I: Liberal Alliance,0.06424175733066592
153,Æ: Danmarksdemokraterne,0.06553431429911047
153,Other,0.024320890931300822
154,Did not vote,0.04646995966748709
154,A: Socialdemokratiet,0.2235913587102838
154,Other - Left,0.1287298830788636
154,V: Venstre,0.11984054467120407
154,F: SF - Socialistisk Folkeparti,0.0978087507509352
154,Other - Right,0.1170584841627589
154,M: Moderaterne,0.09678332130758467
154,I: Liberal Alliance,0.07336609351735915
154,Æ: Danmarksdemokraterne,0.07110003236492224
154,Other,0.025251571768608448
155,Did not vote,0.0398094942299445
155,A: Socialdemokratiet,0.23884343451326043
155,Other - Left,0.12629803087168878
155,V: Venstre,0.11589874186572877
155,F: SF - Socialistisk Folkeparti,0.1032512044439255
155,Other - Right,0.1019413875538428
155,M: Moderaterne,0.10894107702992469
155,I: Liberal Alliance,0.08373861483424468
155,Æ: Danmarksdemokraterne,0.05372904091453926
155,Other,0.027548973742905946
156,Did not vote,0.041815501820161645
156,A: Socialdemokratiet,0.2260606022593814
156,Other - Left,0.1465015692354053
156,V: Venstre,0.1217979374282335
156,F: SF - Socialistisk Folkeparti,0.10484340457660514
156,Other - Right,0.09449616204783919
156,M: Moderaterne,0.09532498558664812
156,I: Liberal Alliance,0.0765098378418393
156,Æ: Danmarksdemokraterne,0.05978486541266589
156,Other,0.03286513379122663
157,Did not vote,0.04225589613734717
157,A: Socialdemokratiet,0.2264239330923887
157,Other - Left,0.11658219692629256
157,V: Venstre,0.13085414989953895
157,F: SF - Socialistisk Folkeparti,0.11064936128735409
157,Other - Right,0.09678628269903836
157,M: Moderaterne,0.1114273827511033
157,I: Liberal Alliance,0.07044988733756631
157,Æ: Danmarksdemokraterne,0.0639404386318606
157,Other,0.030630471237513637
158,Did not vote,0.040311721594396784
158,A: Socialdemokratiet,0.23628562059021538
158,Other - Left,0.13444804634240892
158,V: Venstre,0.12599062324003102
158,F: SF - Socialistisk Folkeparti,0.09595150289641631
158,Other - Right,0.10667782539017685
158,M: Moderaterne,0.10110306072480373
158,I: Liberal Alliance,0.07311781287841511
158,Æ: Danmarksdemokraterne,0.0605730606248158
158,Other,0.025540725718324827
159,Did not vote,0.04497345992445726
159,A: Socialdemokratiet,0.22100786148105991
159,Other - Left,0.14430375763309083
159,V: Venstre,0.13854306157906252
159,F: SF - Socialistisk Folkeparti,0.09386911419817329
159,Other - Right,0.10356932307447994
159,M: Moderaterne,0.09241720107383636
159,I: Liberal Alliance,0.05997110371318404
159,Æ: Danmarksdemokraterne,0.06728027799379985
159,Other,0.03406483932886297
160,Did not vote,0.03848590739329795
160,A: Socialdemokratiet,0.2333932679619426
160,Other - Left,0.13130621920928567
160,V: Venstre,0.14435747134419785
160,F: SF - Socialistisk Folkeparti,0.0974838598923218
160,Other - Right,0.0973669560777672
160,M: Moderaterne,0.08984161181997698
160,I: Liberal Alliance,0.07049018086380612
160,Æ: Danmarksdemokraterne,0.06478797900926005
160,Other,0.03248654642815328
161,Did not vote,0.04023974702303555
161,A: Socialdemokratiet,0.26095773692343266
161,Other - Left,0.14521259121365185
161,V: Venstre,0.12369962862684888
161,F: SF - Socialistisk Folkeparti,0.089466837925032
161,Other - Right,0.08579440636962445
161,M: Moderaterne,0.0954736576403004
161,I: Liberal Alliance,0.07201969752222677
161,Æ: Danmarksdemokraterne,0.06223068929313679
161,Other,0.02490500746271648
162,Did not vote,0.04325200483302809
162,A: Socialdemokratiet,0.2504309728931663
162,Other - Left,0.14175851159779215
162,V: Venstre,0.11673923524403672
162,F: SF - Socialistisk Folkeparti,0.09831654365951198
162,Other - Right,0.08747854163871413
162,M: Moderaterne,0.09892225000749877
162,I: Liberal Alliance,0.07907169471703637
162,Æ: Danmarksdemokraterne,0.05917986596443405
162,Other,0.02485037944478808
163,Did not vote,0.04229471969020325
163,A: Socialdemokratiet,0.25574598030072837
163,Other - Left,0.12477711226063522
163,V: Venstre,0.12348355794664183
163,F: SF - Socialistisk Folkeparti,0.08725761339255035
163,Other - Right,0.10058376853938386
163,M: Moderaterne,0.10307484041645766
163,I: Liberal Alliance,0.08513649718617264
163,Æ: Danmarksdemokraterne,0.05219151296382031
163,Other,0.025454397303409357
164,Did not vote,0.04379909244282763
164,A: Socialdemokratiet,0.2337831830671071
164,Other - Left,0.14459866389272796
164,V: Venstre,0.11891352575461779
164,F: SF - Socialistisk Folkeparti,0.10089035130804606
164,Other - Right,0.10103333215960028
164,M: Moderaterne,0.07976170696544622
164,I: Liberal Alliance,0.08380758437871612
164,Æ: Danmarksdemokraterne,0.06734833797063114
164,Other,0.026064222060285042
165,Did not vote,0.04342941635610835
165,A: Socialdemokratiet,0.21634741882254474
165,Other - Left,0.12752892286855758
165,V: Venstre,0.11124464572017609
165,F: SF - Socialistisk Folkeparti,0.11679916640389512
165,Other - Right,0.09845434396127994
165,M: Moderaterne,0.12346477442274433
165,I: Liberal Alliance,0.06874165459903865
165,Æ: Danmarksdemokraterne,0.06644395730389802
165,Other,0.027545699541764935
166,Did not vote,0.040744322010082906
166,A: Socialdemokratiet,0.2501092597266998
166,Other - Left,0.14317316881807532
166,V: Venstre,0.12428561360713385
166,F: SF - Socialistisk Folkeparti,0.09059437182160719
166,Other - Right,0.11647257302263142
166,M: Moderaterne,0.09219868212134004
166,I: Liberal Alliance,0.06611434363041964
166,Æ: Danmarksdemokraterne,0.05032428779389788
166,Other,0.025983377448116844
167,Did not vote,0.04067469775567429
167,A: Socialdemokratiet,0.23953483971783102
167,Other - Left,0.14183949106936802
167,V: Venstre,0.11659092649527618
167,F: SF - Socialistisk Folkeparti,0.10655470839724374
167,Other - Right,0.098488274533222675
167,M: Moderaterne,0.09379155893004512
167,I: Liberal Alliance,0.07837490828808552
167,Æ: Danmarksdemokraterne,0.058933573933975414
167,Other,0.02521702087928658
168,Did not vote,0.0414099715312582
168,A: Socialdemokratiet,0.2459572261191788
168,Other - Left,0.13421151006013116
168,V: Venstre,0.1189888828055592
168,F: SF - Socialistisk Folkeparti,0.08623998687786746
168,Other - Right,0.10196444663991529
168,M: Moderaterne,0.10714281620306852
168,I: Liberal Alliance,0.06879455816234885
168,Æ: Danmarksdemokraterne,0.06474080424347106
168,Other,0.030549797357208096
169,Did not vote,0.042820929556076553
169,A: Socialdemokratiet,0.22496198982204074
169,Other - Left,0.136985585566444
169,V: Venstre,0.11938543501071396
169,F: SF - Socialistisk Folkeparti,0.09376247418161708
169,Other - Right,0.10645627773751808
169,M: Moderaterne,0.10000087961202662
169,I: Liberal Alliance,0.07524581223312793
169,Æ: Danmarksdemokraterne,0.07369972822025911
169,Other,0.026680888060179903
170,Did not vote,0.03978836250567642
170,A: Socialdemokratiet,0.2324152601270568
170,Other - Left,0.1419314541628439
170,V: Venstre,0.12507619454274055
170,F: SF - Socialistisk Folkeparti,0.09329629565045278
170,Other - Right,0.09636483381600017
170,M: Moderaterne,0.10162167900387557
170,I: Liberal Alliance,0.07240398783267817
170,Æ: Danmarksdemokraterne,0.06645594789742822
170,Other,0.030645984461253124
171,Did not vote,0.045556316834646594
171,A: Socialdemokratiet,0.2381381101249835
171,Other - Left,0.1338634823981886
171,V: Venstre,0.1261475894465276
171,F: SF - Socialistisk Folkeparti,0.09400015474557066
171,Other - Right,0.10332501938828716
171,M: Moderaterne,0.1000471284885876
171,I: Liberal Alliance,0.06775399489485982
171,Æ: Danmarksdemokraterne,0.06181932025054223
171,Other,0.02934888342781014
172,Did not vote,0.04887061187461596
172,A: Socialdemokratiet,0.24551602015040372
172,Other - Left,0.11787953139602673
172,V: Venstre,0.12978764251623937
172,F: SF - Socialistisk Folkeparti,0.10942013951742435
172,Other - Right,0.10497736618593116
172,M: Moderaterne,0.08076625934403553
172,I: Liberal Alliance,0.08377091470312761
172,Æ: Danmarksdemokraterne,0.05523423174460899
172,Other,0.02377728256759076
173,Did not vote,0.04577177416288726
173,A: Socialdemokratiet,0.22725839089380834
173,Other - Left,0.13355069241569095
173,V: Venstre,0.131762087239013
173,F: SF - Socialistisk Folkeparti,0.09220556862737744
173,Other - Right,0.10156609745387524
173,M: Moderaterne,0.10142825556092648
173,I: Liberal Alliance,0.06687265863965335
173,Æ: Danmarksdemokraterne,0.07217787045967992
173,Other,0.027406604547094374
174,Did not vote,0.04924347802756798
174,A: Socialdemokratiet,0.2303984999825302
174,Other - Left,0.1357012747002799
174,V: Venstre,0.13683040660539025
174,F: SF - Socialistisk Folkeparti,0.10258991794050847
174,Other - Right,0.08916525731977441
174,M: Moderaterne,0.08922438053077957
174,I: Liberal Alliance,0.07383059815700897
174,Æ: Danmarksdemokraterne,0.06340447486476196
174,Other,0.029611711871405145
175,Did not vote,0.0421578957912493
175,A: Socialdemokratiet,0.2468709694541503
175,Other - Left,0.1339047415155848
175,V: Venstre,0.10653278870724574
175,F: SF - Socialistisk Folkeparti,0.09823382023921945
175,Other - Right,0.09327452052097795
175,M: Moderaterne,0.09331721747625439
175,I: Liberal Alliance,0.09402326262428982
175,Æ: Danmarksdemokraterne,0.0593286801409596
175,Other,0.0323561035300732
176,Did not vote,0.041352629196163275
176,A: Socialdemokratiet,0.23614298909948375
176,Other - Left,0.13519975949332497
176,V: Venstre,0.12345051754715432
176,F: SF - Socialistisk Folkeparti,0.10844348041803274
176,Other - Right,0.10801496838871545
176,M: Moderaterne,0.0983098645595415
176,I: Liberal Alliance,0.05384234005304666
176,Æ: Danmarksdemokraterne,0.06834366797167733
176,Other,0.026899783272864995
177,Did not vote,0.03896253779224297
177,A: Socialdemokratiet,0.23685339168225822
177,Other - Left,0.1282482997636091
177,V: Venstre,0.12370499755263091
177,F: SF - Socialistisk Folkeparti,0.11466736441348781
177,Other - Right,0.0981886340769298
177,M: Moderaterne,0.08575257928430552
177,I: Liberal Alliance,0.07259412074164723
177,Æ: Danmarksdemokraterne,0.07773306155692974
177,Other,0.023295013135963775
178,Did not vote,0.03959021998888311
178,A: Socialdemokratiet,0.21581912813636647
178,Other - Left,0.13034273237854363
178,V: Venstre,0.1443412418625729
178,F: SF - Socialistisk Folkeparti,0.11999045745368474
178,Other - Right,0.10221450821136738
178,M: Moderaterne,0.09653878320078635
178,I: Liberal Alliance,0.06607161296970296
178,Æ: Danmarksdemokraterne,0.0598221343787091
178,Other,0.025269181419390944
179,Did not vote,0.03779123185906875
179,A: Socialdemokratiet,0.24597681380017067
179,Other - Left,0.16111789693118814
179,V: Venstre,0.1073544410711936
179,F: SF - Socialistisk Folkeparti,0.08700604696714233
179,Other - Right,0.09672502179266222
179,M: Moderaterne,0.09472992857151528
179,I: Liberal Alliance,0.07464748164468256
179,Æ: Danmarksdemokraterne,0.06906781554388475
179,Other,0.025583321818494445
180,Did not vote,0.041346277590760094
180,A: Socialdemokratiet,0.2179438284640402
180,Other - Left,0.12900149524269297
180,V: Venstre,0.11832298935324422
180,F: SF - Socialistisk Folkeparti,0.10324723234341063
180,Other - Right,0.09953636813813953
180,M: Moderaterne,0.108917258104427
180,I: Liberal Alliance,0.07394587776555692
180,Æ: Danmarksdemokraterne,0.07529614591283076
180,Other,0.03244252708490183
181,Did not vote,0.047299743768449296
181,A: Socialdemokratiet,0.22103843205361917
181,Other - Left,0.12916613349907533
181,V: Venstre,0.1369007086037109
181,F: SF - Socialistisk Folkeparti,0.11410642260839961
181,Other - Right,0.10386335006963555
181,M: Moderaterne,0.09246640506978157
181,I: Liberal Alliance,0.05935367092265954
181,Æ: Danmarksdemokraterne,0.06717900539902491
181,Other,0.02862612800565081
182,Did not vote,0.041196098051151396
182,A: Socialdemokratiet,0.22562771703548037
182,Other - Left,0.12024246951811492
182,V: Venstre,0.13293204807008394
182,F: SF - Socialistisk Folkeparti,0.09714491005535256
182,Other - Right,0.10532576810707858
182,M: Moderaterne,0.10574609628902785
182,I: Liberal Alliance,0.07651780678795932
182,Æ: Danmarksdemokraterne,0.07184735898230685
182,Other,0.02341972710344989
183,Did not vote,0.04388909244893201
183,A: Socialdemokratiet,0.23525615766464353
183,Other - Left,0.11535243794598053
183,V: Venstre,0.12127345807203416
183,F: SF - Socialistisk Folkeparti,0.11474417682096988
183,Other - Right,0.09468773774708364
183,M: Moderaterne,0.11679856333390841
183,I: Liberal Alliance,0.06299568778885024
183,Æ: Danmarksdemokraterne,0.06490961316146208
183,Other,0.030093075016138674
184,Did not vote,0.04404589429704777
184,A: Socialdemokratiet,0.24655064744379965
184,Other - Left,0.1273298917490049
184,V: Venstre,0.12384486919748725
184,F: SF - Socialistisk Folkeparti,0.11541681115786284
184,Other - Right,0.09690815721630916
184,M: Moderaterne,0.08378446727143378
184,I: Liberal Alliance,0.07768892119881687
184,Æ: Danmarksdemokraterne,0.06099763838015698
184,Other,0.023432702088085445
185,Did not vote,0.045390192869098095
185,A: Socialdemokratiet,0.22216837445368715
185,Other - Left,0.14314098865121042
185,V: Venstre,0.12293352186686084
185,F: SF - Socialistisk Folkeparti,0.11221486852987322
185,Other - Right,0.09078755824184777
185,M: Moderaterne,0.1020970602191197
185,I: Liberal Alliance,0.07077791671808893
185,Æ: Danmarksdemokraterne,0.06690119903131896
185,Other,0.02358831941890041
186,Did not vote,0.03936116412534351
186,A: Socialdemokratiet,0.22296145654702124
186,Other - Left,0.1403756006737446
186,V: Venstre,0.13278621821883976
186,F: SF - Socialistisk Folkeparti,0.08605549944076957
186,Other - Right,0.09607610007346531
186,M: Moderaterne,0.11521241492576277
186,I: Liberal Alliance,0.07059782665238468
186,Æ: Danmarksdemokraterne,0.06560657463654206
186,Other,0.030967144706134195
187,Did not vote,0.04328645515930084
187,A: Socialdemokratiet,0.21380321950396447
187,Other - Left,0.13615074106886957
187,V: Venstre,0.13282088211637497
187,F: SF - Socialistisk Folkeparti,0.10151608631207762
187,Other - Right,0.09389439855673869
187,M: Moderaterne,0.10823779340510477
187,I: Liberal Alliance,0.066710939094731
187,Æ: Danmarksdemokraterne,0.07043699102595181
187,Other,0.033142493756888804
188,Did not vote,0.04204162307065563
188,A: Socialdemokratiet,0.2279192594486397
188,Other - Left,0.12649969723291665
188,V: Venstre,0.11780845909107565
188,F: SF - Socialistisk Folkeparti,0.12162260525170268
188,Other - Right,0.09949213060029231
188,M: Moderaterne,0.1116991403401574
188,I: Liberal Alliance,0.0758035193682294
188,Æ: Danmarksdemokraterne,0.0558887327986631
188,Other,0.02122483279767511
189,Did not vote,0.043716802621138286
189,A: Socialdemokratiet,0.23849266450708564
189,Other - Left,0.1430303904603379
189,V: Venstre,0.12361006867739606
189,F: SF - Socialistisk Folkeparti,0.11717310646601045
189,Other - Right,0.0937027880592124
189,M: Moderaterne,0.09948227105380199
189,I: Liberal Alliance,0.06259994758971194
189,Æ: Danmarksdemokraterne,0.05725271099911241
189,Other,0.020939249566195316
190,Did not vote,0.04674239675276341
190,A: Socialdemokratiet,0.23135375007491218
190,Other - Left,0.12989767146855277
190,V: Venstre,0.1212606447978591
190,F: SF - Socialistisk Folkeparti,0.11027417345704457
190,Other - Right,0.10228055670311771
190,M: Moderaterne,0.08647852125595427
190,I: Liberal Alliance,0.07746747757011102
190,Æ: Danmarksdemokraterne,0.06435000988224839
190,Other,0.029894798037441307
191,Did not vote,0.03852594009064153
191,A: Socialdemokratiet,0.2212173998058468
191,Other - Left,0.1306846171555833
191,V: Venstre,0.13418702366673285
191,F: SF - Socialistisk Folkeparti,0.10040015876368603
191,Other - Right,0.11778817640240843
191,M: Moderaterne,0.10398897212598714
191,I: Liberal Alliance,0.06537106552595788
191,Æ: Danmarksdemokraterne,0.06196116720727231
191,Other,0.025875479255887644
192,Did not vote,0.0429862132682026
192,A: Socialdemokratiet,0.2426505310183923
192,Other - Left,0.13162144304319548
192,V: Venstre,0.12271451944484936
192,F: SF - Socialistisk Folkeparti,0.09043704021185381
192,Other - Right,0.09784109918446225
192,M: Moderaterne,0.11092981011132115
192,I: Liberal Alliance,0.07564149208011399
192,Æ: Danmarksdemokraterne,0.05953542903672965
192,Other,0.02564242260088791
193,Did not vote,0.04358803820328395
193,A: Socialdemokratiet,0.20859692487851728
193,Other - Left,0.128476515371968
193,V: Venstre,0.1354588872752839
193,F: SF - Socialistisk Folkeparti,0.12457664754632043
193,Other - Right,0.09079002298006823
193,M: Moderaterne,0.10751676340814567
193,I: Liberal Alliance,0.07192568699221914
193,Æ: Danmarksdemokraterne,0.06382933794124215
193,Other,0.02524117540295894
194,Did not vote,0.044872021323262075
194,A: Socialdemokratiet,0.23314613816052937
194,Other - Left,0.13624268220507205
194,V: Venstre,0.132319087646967
194,F: SF - Socialistisk Folkeparti,0.09705567185781837
194,Other - Right,0.08917632802516648
194,M: Moderaterne,0.09604994924840182
194,I: Liberal Alliance,0.0706706375553129
194,Æ: Danmarksdemokraterne,0.07370780541820483
194,Other,0.026759678559272332
195,Did not vote,0.04413659201936933
195,A: Socialdemokratiet,0.2293987498057038
195,Other - Left,0.1286569779736245
195,V: Venstre,0.10642684734711762
195,F: SF - Socialistisk Folkeparti,0.1098861802463364
195,Other - Right,0.10576049138252361
195,M: Moderaterne,0.10236804336701238
195,I: Liberal Alliance,0.0707633715977007
195,Æ: Danmarksdemokraterne,0.07650999946001706
195,Other,0.02609274680059912
196,Did not vote,0.03994495216953589
196,A: Socialdemokratiet,0.24914158443816492
196,Other - Left,0.13563119771312923
196,V: Venstre,0.12779132026313034
196,F: SF - Socialistisk Folkeparti,0.08900083243159174
196,Other - Right,0.10839505052500616
196,M: Moderaterne,0.09621198267930003
196,I: Liberal Alliance,0.05931126966050378
196,Æ: Danmarksdemokraterne,0.06536721314592647
196,Other,0.02920459697371438
197,Did not vote,0.04571415176930015
197,A: Socialdemokratiet,0.1967147880742705
197,Other - Left,0.14352269309930119
197,V: Venstre,0.14033619689588955
197,F: SF - Socialistisk Folkeparti,0.1087908930939506
197,Other - Right,0.11390707111745887
197,M: Moderaterne,0.07281972284630764
197,I: Liberal Alliance,0.07897708339110168
197,Æ: Danmarksdemokraterne,0.07687979624064724
197,Other,0.02233760347178001
198,Did not vote,0.04173061678871131
198,A: Socialdemokratiet,0.2509318816467218
198,Other - Left,0.1333272013743224
198,V: Venstre,0.1029744193279581
198,F: SF - Socialistisk Folkeparti,0.10799614613945936
198,Other - Right,0.10004421851257693
198,M: Moderaterne,0.10575836712282276
198,I: Liberal Alliance,0.0761547053405259
198,Æ: Danmarksdemokraterne,0.05552523971845929
198,Other,0.025557204028447078
199,Did not vote,0.04266236508811616
199,A: Socialdemokratiet,0.223138928631975
199,Other - Left,0.14929253818565777
199,V: Venstre,0.10741567696072671
199,F: SF - Socialistisk Folkeparti,0.10104847867287534
199,Other - Right,0.09680786796636712
199,M: Moderaterne,0.11065050533706827
199,I: Liberal Alliance,0.07207273250701322
199,Æ: Danmarksdemokraterne,0.06079670988819689
199,Other,0.03611419676200815
200,Did not vote,0.043500809052560645
200,A: Socialdemokratiet,0.23646697064308597
200,Other - Left,0.1265024655490995
200,V: Venstre,0.13504037066858168
200,F: SF - Socialistisk Folkeparti,0.1095524888450081
200,Other - Right,0.09871256636148766
200,M: Moderaterne,0.08658884922626953
200,I: Liberal Alliance,0.08366473505404974
200,Æ: Danmarksdemokraterne,0.05643144206435668
200,Other,0.02353930253550404
201,Did not vote,0.03894595668225376
201,A: Socialdemokratiet,0.23051684800114325
201,Other - Left,0.14462071219167585
201,V: Venstre,0.1245618645851429
201,F: SF - Socialistisk Folkeparti,0.09263801018143888
201,Other - Right,0.09875730523329575
201,M: Moderaterne,0.10137062357105105
201,I: Liberal Alliance,0.06782023811992534
201,Æ: Danmarksdemokraterne,0.06628478618890471
201,Other,0.034483655245174306
202,Did not vote,0.04284935923206321
202,A: Socialdemokratiet,0.23880342625910173
202,Other - Left,0.14823557371934282
202,V: Venstre,0.12508708084763975
202,F: SF - Socialistisk Folkeparti,0.11880311249727706
202,Other - Right,0.08824049409101352
202,M: Moderaterne,0.07860694408915955
202,I: Liberal Alliance,0.06866224865385122
202,Æ: Danmarksdemokraterne,0.06598936023826206
202,Other,0.024722400372295054
203,Did not vote,0.04599627501288536
203,A: Socialdemokratiet,0.22232240781143817
203,Other - Left,0.15305522873067695
203,V: Venstre,0.13468709866103887
203,F: SF - Socialistisk Folkeparti,0.09276207462560164
203,Other - Right,0.10202651910463817
203,M: Moderaterne,0.09343720135580774
203,I: Liberal Alliance,0.07359540167230715
203,Æ: Danmarksdemokraterne,0.05891114008535979
203,Other,0.023206652940249595
204,Did not vote,0.04009568835301363
204,A: Socialdemokratiet,0.22471099679105538
204,Other - Left,0.13531607710046667
204,V: Venstre,0.1369586478999936
204,F: SF - Socialistisk Folkeparti,0.09682804286136484
204,Other - Right,0.0936738177584082
204,M: Moderaterne,0.11207123355681568
204,I: Liberal Alliance,0.06631818449307654
204,Æ: Danmarksdemokraterne,0.062093825925285104
204,Other,0.03193348526052514
205,Did not vote,0.03870305916707031
205,A: Socialdemokratiet,0.24768128172819573
205,Other - Left,0.14568561362087054
205,V: Venstre,0.10640316446434596
205,F: SF - Socialistisk Folkeparti,0.10595684693053853
205,Other - Right,0.09971843674768836
205,M: Moderaterne,0.09485619480060174
205,I: Liberal Alliance,0.07226274512319406
205,Æ: Danmarksdemokraterne,0.06177197682761617
205,Other,0.026960680589884153
206,Did not vote,0.05017731606585629
206,A: Socialdemokratiet,0.23063281443959854
206,Other - Left,0.13835728597694394
206,V: Venstre,0.12862739422671496
206,F: SF - Socialistisk Folkeparti,0.10241654126235303
206,Other - Right,0.09630959719034742
206,M: Moderaterne,0.09251752008337355
206,I: Liberal Alliance,0.07073185324055802
